recording,utterance,relative_json,audio_present,duration_seconds,word_count,wpm,span_wpm,articulation_wpm,aligned_word_seconds,aligned_word_occupancy,pause_seconds,pause_0_30_count,pause_0_75_count,pause_1_40_count,max_pause_seconds,mean_word_logprob,low_confidence_word_count,language_code,language_probability,text_character_count,question_mark_count,comma_count,period_count,wpm_tier,wpm_outlier
01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc,0066,01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc/transcripts/0066.json,True,29.3,58,118.77133105802048,120.07867223353232,211.24195702318815,16.473999999999993,0.5622525597269622,12.507000000000005,7,4,3,3.421000000000003,-0.15844263567397635,1,som,1.0,383,0,1,5,Low,False
01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc,0067,01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc/transcripts/0067.json,True,26.5,41,92.83018867924528,94.46641834030952,190.71245833010303,12.899000000000004,0.48675471698113226,13.141999999999996,9,7,3,3.0200000000000014,-0.08542895003790656,0,som,1.0,269,0,1,3,Low,False
01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc,0068,01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc/transcripts/0068.json,True,28.0,49,105.0,105.83153347732181,198.66207176160555,14.798999999999998,0.5285357142857142,12.981000000000003,8,5,5,2.2809999999999997,-0.11037286293694255,1,som,1.0,306,0,1,4,Low,False
01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc,0069,01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc/transcripts/0069.json,True,29.7,32,64.64646464646465,65.26172671651938,161.35809731910237,11.899000000000006,0.40063973063973085,17.520999999999994,9,5,4,4.700000000000001,-0.38109286246511603,1,som,1.0,211,0,0,5,Low,True
01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc,0070,01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc/transcripts/0070.json,True,28.5,48,101.05263157894737,103.82119682768565,201.34228187919445,14.304000000000013,0.5018947368421057,13.435999999999988,10,6,3,2.398999999999999,-0.28660200725147705,1,som,1.0,351,0,5,6,Low,False
01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc,0071,01 Fandhaal Buugga Ka buuxo Marnaan ممتلئ بالفراغ s1ejdoo8nqc/transcripts/0071.json,True,5.5,9,98.18181818181819,104.67144795503003,159.9526066350711,3.376,0.6138181818181818,1.7830000000000006,1,1,1,1.52,-0.33260770827635294,1,som,1.0,78,0,0,1,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0001,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0001.json,True,28.8,52,108.33333333333333,109.39691444600281,180.99547511312232,17.237999999999985,0.5985416666666662,11.282000000000016,13,6,0,0.9800000000000004,-0.1724414978760479,0,som,1.0,374,0,6,1,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0002,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0002.json,True,28.9,59,122.49134948096886,123.68972746331237,181.68753849312245,19.484000000000012,0.6741868512110731,9.135999999999989,10,1,1,1.8810000000000002,-0.2395715214769749,2,som,1.0,388,1,3,2,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0003,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0003.json,True,27.1,54,119.55719557195572,120.8098735970767,223.15586472897567,14.51900000000001,0.535756457564576,12.299999999999988,11,6,1,1.8600000000000003,-0.17901719568098212,1,som,1.0,355,3,3,1,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0004,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0004.json,True,26.6,61,137.593984962406,139.05775075987842,218.07781683846736,16.783000000000012,0.6309398496240606,9.536999999999988,9,4,1,1.779,-0.1292203934921849,1,som,1.0,373,0,3,3,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0005,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0005.json,True,27.5,68,148.36363636363637,150.33161385408988,228.50742089050692,17.854999999999997,0.6492727272727271,9.285000000000005,7,4,1,1.5,-0.13528723259741346,1,som,1.0,443,1,4,2,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0006,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0006.json,True,27.1,62,137.26937269372695,138.8059701492537,248.62986231787195,14.962,0.5521033210332102,11.838000000000001,7,2,2,3.2989999999999995,-0.1507408263279131,3,som,1.0,380,0,15,3,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0007,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0007.json,True,27.5,55,120.0,120.8791208791209,180.51528909797065,18.28099999999999,0.6647636363636361,9.019000000000009,9,3,1,2.34,-0.3136839639309282,3,som,1.0,391,2,1,2,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0008,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0008.json,True,28.7,75,156.794425087108,158.34476934445266,244.80470025024482,18.382,0.6404878048780488,10.037,9,4,0,1.318999999999999,-0.24352939609568036,4,som,1.0,446,2,7,2,High,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0009,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0009.json,True,29.0,47,97.24137931034483,97.84871616932686,190.03976009165032,14.839000000000004,0.5116896551724139,13.980999999999998,12,6,3,2.06,-0.19793075928294493,1,som,1.0,313,0,3,3,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0010,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0010.json,True,24.7,62,150.60728744939271,152.45276832916684,255.8283474314008,14.541000000000004,0.5887044534412957,9.859999999999996,6,3,3,2.360000000000001,-0.13967408678649756,0,som,1.0,377,0,3,3,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0011,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0011.json,True,25.9,59,136.6795366795367,138.82352941176472,222.96403602695722,15.877,0.6130115830115831,9.623,6,4,2,2.62,-0.30284169096551267,4,som,1.0,351,0,2,1,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0012,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0012.json,True,29.2,51,104.79452054794521,105.8786893187087,192.71948608137046,15.877999999999998,0.5437671232876712,13.023000000000001,9,5,1,4.779999999999999,-0.16783367928330237,1,som,1.0,308,0,4,2,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0013,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0013.json,True,26.9,52,115.98513011152417,116.84955619639713,236.02390498524844,13.219000000000005,0.4914126394052047,13.481999999999996,9,6,3,2.8,-0.21699394719121987,1,som,1.0,341,0,1,4,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0014,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0014.json,True,26.8,45,100.74626865671641,101.58013544018058,236.80056130503425,11.401999999999997,0.42544776119402977,15.178000000000004,8,5,4,5.240000000000002,-0.22467540967694435,2,som,1.0,289,0,4,2,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0015,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0015.json,True,24.8,41,99.19354838709677,100.1628664495114,160.16667751806762,15.358999999999998,0.6193145161290322,9.201000000000002,13,2,1,1.6210000000000004,-0.15763033400209167,1,som,1.0,335,0,3,3,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0016,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0016.json,True,29.4,63,128.57142857142856,129.98177504212373,236.53088042049944,15.980999999999995,0.5435714285714284,13.100000000000007,8,2,2,5.518999999999998,-0.13608857141995984,2,som,1.0,360,0,0,1,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0017,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0017.json,True,28.1,68,145.19572953736653,146.75731088809755,204.1939842850708,19.981,0.711067615658363,7.819999999999998,5,3,1,1.7800000000000002,-0.16530616656962802,1,som,1.0,431,0,2,2,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0018,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0018.json,True,26.3,60,136.88212927756655,138.03680981595093,244.61507100631943,14.716999999999988,0.5595817490494291,11.36300000000001,11,4,1,2.341000000000001,-0.18247724960180456,1,som,1.0,357,1,0,3,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0019,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0019.json,True,28.8,62,129.16666666666666,130.5263157894737,222.50134577426903,16.718999999999983,0.5805208333333327,11.781000000000015,9,6,2,2.22,-0.20761172984513904,2,som,1.0,415,0,4,3,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0020,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0020.json,True,25.3,54,128.06324110671937,129.91178829190056,213.98850802456894,15.141000000000009,0.5984584980237158,9.79899999999999,7,5,1,1.4809999999999999,-0.14254955291780125,1,som,1.0,342,0,2,5,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0021,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0021.json,True,29.2,66,135.6164383561644,136.7403314917127,207.9395085066162,19.044000000000008,0.6521917808219181,9.915999999999993,9,2,1,1.9800000000000004,-0.14835605835871127,1,som,1.0,405,1,5,1,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0022,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0022.json,True,27.7,59,127.79783393501805,129.00404504209033,230.6790043007951,15.345999999999993,0.5540072202166063,12.095000000000006,9,5,3,2.061,-0.1481953146364792,0,som,1.0,354,0,2,2,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0023,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0023.json,True,27.0,66,146.66666666666669,148.76033057851237,261.8008726695754,15.126000000000008,0.5602222222222225,11.493999999999993,9,6,2,1.6390000000000011,-0.19456296531112224,1,som,1.0,409,0,4,4,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0024,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0024.json,True,28.5,55,115.78947368421052,120.08296641315818,210.23125437981776,15.697000000000003,0.5507719298245615,11.783999999999999,11,6,1,1.5410000000000004,-0.1644370624200873,1,som,1.0,365,1,7,2,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0025,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0025.json,True,26.4,53,120.45454545454547,122.58586793107436,201.5975656143021,15.773999999999992,0.5974999999999997,10.167000000000007,7,4,3,1.9410000000000025,-0.1685931136098071,0,som,1.0,322,1,1,2,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0026,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0026.json,True,25.4,55,129.9212598425197,131.15535948491714,274.56527165321563,12.019000000000005,0.473188976377953,13.141999999999996,10,7,3,2.5199999999999996,-0.3334280273507144,5,som,1.0,325,3,0,2,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0027,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0027.json,True,27.0,56,124.44444444444444,125.84269662921346,215.45367104841304,15.594999999999994,0.5775925925925923,11.105000000000008,10,5,1,2.521000000000001,-0.17642296739592842,1,som,1.0,348,0,3,1,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0028,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0028.json,True,26.8,78,174.62686567164178,176.3376036171816,281.5376285868977,16.622999999999998,0.6202611940298507,9.917000000000002,7,4,0,1.3409999999999993,-0.2091073473936941,0,som,1.0,447,0,0,5,High,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0029,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0029.json,True,30.0,56,112.0,113.59410392508198,212.73901481575285,15.793999999999997,0.5264666666666665,13.785000000000005,9,4,2,6.019,-0.234354454701107,1,som,1.0,371,0,0,3,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0030,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0030.json,True,29.7,67,135.35353535353536,136.8277739959156,229.43895896352942,17.521000000000004,0.5899326599326601,11.858999999999995,9,6,1,1.5399999999999991,-0.20480838679995478,1,som,1.0,418,0,3,1,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0031,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0031.json,True,28.2,55,117.02127659574468,118.02152998819786,219.4294833433074,15.039000000000001,0.5332978723404256,12.921999999999997,9,5,3,2.6799999999999997,-0.23887535922475878,1,som,1.0,340,0,0,2,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0032,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0032.json,True,30.7,83,162.21498371335505,163.60052562417874,235.90715300805314,21.109999999999992,0.6876221498371333,9.330000000000005,9,2,0,1.2800000000000002,-0.15750528822676454,2,som,1.0,520,0,9,1,High,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0033,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0033.json,True,28.2,58,123.40425531914894,125.08986340762041,203.06938203886327,17.137,0.6076950354609929,10.682999999999996,11,5,0,1.3010000000000002,-0.1640811023322159,0,som,1.0,383,0,7,4,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0034,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0034.json,True,25.3,61,144.66403162055335,146.39414423423062,241.20205614867547,15.173999999999996,0.5997628458498022,9.827000000000005,6,3,2,2.6610000000000014,-0.13822131088392486,0,som,1.0,387,0,3,3,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0035,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0035.json,True,28.5,64,134.73684210526315,136.35879407691488,223.25581395348834,17.200000000000003,0.6035087719298247,10.960999999999997,9,3,2,1.8600000000000003,-0.1392486582618094,0,som,1.0,385,0,3,2,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0036,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0036.json,True,21.9,39,106.84931506849315,108.53432282003712,188.0877742946709,12.440999999999995,0.5680821917808218,9.119000000000003,7,3,1,3.9399999999999995,-0.23474606805630457,0,som,1.0,250,0,0,1,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0037,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0037.json,True,23.1,43,111.68831168831167,112.95971978984238,219.3504506036391,11.761999999999986,0.5091774891774885,11.078000000000014,8,6,3,2.141,-0.20959596870609365,3,som,1.0,262,3,0,1,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0038,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0038.json,True,29.1,56,115.46391752577318,117.06909166927981,201.9230769230768,16.64000000000001,0.5718213058419248,12.060999999999991,7,4,2,3.440999999999999,-0.14192376993541894,0,som,1.0,350,0,9,2,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0039,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0039.json,True,28.4,52,109.85915492957747,110.71289166459671,179.06336088154282,17.42399999999999,0.613521126760563,10.757000000000014,9,2,1,2.3599999999999994,-0.1675893247806803,1,som,1.0,335,0,8,1,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0040,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0040.json,True,39.6,102,154.54545454545453,156.12244897959184,251.76896494981108,24.307999999999968,0.613838383838383,14.892000000000031,16,3,3,1.879999999999999,-0.17892321709788642,1,som,1.0,647,0,3,4,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0041,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0041.json,True,29.2,55,113.01369863013699,114.26592797783934,210.99744245524306,15.639999999999993,0.5356164383561641,13.240000000000006,12,6,3,2.0199999999999996,-0.1316912688517237,0,som,1.0,353,0,6,3,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0042,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0042.json,True,29.8,61,122.81879194630872,124.57454050374405,263.32829699978424,13.898999999999996,0.46640939597315423,15.481000000000003,12,6,3,3.6399999999999997,-0.2584726765375535,2,som,1.0,389,0,7,2,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0043,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0043.json,True,22.3,40,107.62331838565021,113.42155009451798,201.44367970454937,11.913999999999994,0.5342600896860984,9.246000000000004,7,2,2,3.34,-0.10098508703759738,0,som,1.0,267,0,2,2,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0044,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0044.json,True,29.8,75,151.00671140939596,153.58885968804395,216.59607239122082,20.775999999999982,0.6971812080536907,8.523000000000017,8,2,1,2.059000000000001,-0.2115602210112131,3,som,1.0,497,0,3,2,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0045,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0045.json,True,28.3,66,139.92932862190813,141.42857142857144,247.778751094982,15.98199999999999,0.5647349823321551,12.01800000000001,11,4,2,1.96,-0.21853844245309387,2,som,1.0,428,2,7,2,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0046,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0046.json,True,26.7,48,107.86516853932584,109.7560975609756,156.7091087169442,18.377999999999997,0.688314606741573,7.862000000000003,7,5,0,1.2199999999999989,-0.21406944272497097,2,som,1.0,309,0,1,1,Low,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0047,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0047.json,True,28.5,59,124.21052631578948,125.3496689210722,229.89998701130014,15.398000000000001,0.540280701754386,12.843,11,4,2,2.5200000000000005,-0.29150575634039855,3,som,1.0,375,0,7,1,Medium,False
02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k,0048,02 Omar Podcast Kawaran Haduuna ku dhaqmaynin Naseexada uu ila wadaagaayo -130k/transcripts/0048.json,True,30.0,42,84.0,84.7913862718708,161.68356217117926,15.585999999999999,0.5195333333333333,14.134,11,7,3,2.7989999999999995,-0.14809248388729,0,som,1.0,345,0,4,4,Low,False
